time,amplitude
0.0,-0.10265810599575882
0.02004008016032064,0.030438842491201573
0.04008016032064128,0.7029569028961439
0.06012024048096192,0.6724564701083424
0.08016032064128256,0.8113079879960853
0.1002004008016032,0.8417446949249551
0.12024048096192384,1.0758116605972405
0.1402805611222445,0.913250644659195
0.16032064128256512,0.9406379103068327
0.18036072144288576,0.824904079094334
0.2004008016032064,0.48338851146013634
0.22044088176352705,0.42670142764759306
0.24048096192384769,0.26398477958351724
0.2605210420841683,-0.248666256158569
0.280561122244489,-0.43845387934200325
0.3006012024048096,-0.7114327013045856
0.32064128256513025,-0.8192253950138838
0.3406813627254509,-1.0149324624126683
0.3607214428857715,-1.138455332779335
0.3807615230460922,-0.8721747580207125
0.4008016032064128,-1.1920872760258836
0.42084168336673344,-0.6205885133204831
0.4408817635270541,-0.684012452721857
0.4609218436873747,-0.5266234137314305
0.48096192384769537,-0.22914157061772344
0.501002004008016,-0.039857503528526114
0.5210420841683366,0.27031857251362573
0.5410821643286573,0.4996942506532895
0.561122244488978,0.4514331276413741
0.5811623246492986,0.8666694774710498
0.6012024048096192,0.9847224898964068
0.6212424849699398,1.1691054684126148
0.6412825651302605,1.0133992840342312
0.6613226452905812,0.8796792875285661
0.6813627254509018,0.8584482448640646
0.7014028056112224,0.6449700277886252
0.721442885771543,0.6062420050561697
0.7414829659318637,0.29627213094182836
0.7615230460921844,-0.0686663336054522
0.781563126252505,-0.48097041901284876
0.8016032064128256,-0.7273398833951709
0.8216432865731462,-0.8022337006510002
0.8416833667334669,-0.9247119054716618
0.8617234468937875,-1.067534085977099
0.8817635270541082,-1.1781500239357172
0.9018036072144289,-0.864586316153042
0.9218436873747494,-0.9332604410732775
0.9418837675350701,-0.7645317565832401
0.9619238476953907,-0.6953976812841308
0.9819639278557114,-0.25866585710295703
1.002004008016032,0.14031158646259378
1.0220440881763526,0.5393674349246353
1.0420841683366733,0.5936001188383062
1.062124248496994,0.8200345077958544
1.0821643286573146,0.6188030398472698
1.1022044088176353,0.7847065580617704
1.122244488977956,1.2084447050467548
1.1422845691382766,0.7851424330383511
1.1623246492985972,0.869757806698668
1.1823647294589177,0.867831433901
1.2024048096192383,0.4748497738343086
1.222444889779559,0.5905087691647752
1.2424849699398797,0.57015302412423
1.2625250501002003,-0.3896616288850614
1.282565130260521,-0.0846208085508966
1.3026052104208417,-0.4516345180411557
1.3226452905811623,-0.6040738629326234
1.342685370741483,-0.8830965868128975
1.3627254509018036,-1.0604372705896896
1.3827655310621243,-1.3301765675250974
1.4028056112224447,-0.7787226759628209
1.4228456913827654,-0.8419541348334273
1.442885771543086,-0.7143987226182413
1.4629258517034067,-0.38183659388119245
1.4829659318637274,-0.1106351248097864
1.503006012024048,-0.1586463000440182
1.5230460921843687,0.3134697227766815
1.5430861723446894,0.26702031965116124
1.56312625250501,0.8869770822000196
1.5831663326653307,0.7925486485767091
1.6032064128256511,0.7214499844595601
1.6232464929859718,1.0835830215270499
1.6432865731462925,0.9847546292342103
1.6633266533066131,0.7852116073903548
1.6833667334669338,1.0029347402548032
1.7034068136272544,0.35915193133849543
1.723446893787575,0.4095157597516799
1.7434869739478958,0.050441256405236695
1.7635270541082164,-0.12243103935475838
1.783567134268537,-0.3505347502840241
1.8036072144288577,-0.7424248237644763
1.8236472945891782,-0.6671614217104562
1.8436873747494988,-1.0194278510054282
1.8637274549098195,-0.9259210034074196
1.8837675350701402,-0.8420184396718963
1.9038076152304608,-0.8332699269863857
1.9238476953907815,-0.5801007752357179
1.9438877755511021,-0.8666630045318071
1.9639278557114228,-0.4112542533318787
1.9839679358717435,-0.04425141724951129
2.004008016032064,0.2658513067753643
2.024048096192385,0.4172284319391425
2.0440881763527052,0.4432696073749195
2.064128256513026,0.7888510697490488
2.0841683366733466,0.741396873947558
2.1042084168336674,0.9448813631694659
2.124248496993988,1.2234374036259201
2.1442885771543083,0.7937272788898024
2.164328657314629,0.9021117295064947
2.1843687374749496,0.9092045676717828
2.2044088176352705,0.6864440185008751
2.224448897795591,0.5427390452437303
2.244488977955912,0.1041220655704097
2.2645290581162323,0.007619375299332515
2.284569138276553,-0.4009920454817924
2.3046092184368736,-0.6420025999399487
2.3246492985971945,-0.981777502415282
2.344689378757515,-1.0330738593285258
2.3647294589178354,-0.8298956566881409
2.3847695390781563,-1.0175143208761939
2.4048096192384767,-1.0151849126091415
2.4248496993987976,-0.6844880680285093
2.444889779559118,-0.604520837598183
2.464929859719439,-0.39325991681210226
2.4849699398797593,-0.14057044143873254
2.50501002004008,-0.04089766242683601
2.5250501002004007,0.342620198476658
2.5450901803607215,0.44975117964626804
2.565130260521042,0.6645471468176075
2.5851703406813624,0.8856814950031812
2.6052104208416833,0.8774105810380117
2.6252505010020037,0.9710392509388297
2.6452905811623246,1.0037417765437864
2.665330661322645,1.1002502785459967
2.685370741482966,0.7171233306391477
2.7054108216432864,0.4426807439128538
2.7254509018036073,0.42946819995001306
2.7454909819639277,0.10848186327519857
2.7655310621242486,-0.009783020126862552
2.785571142284569,-0.7308541664465946
2.8056112224448895,-0.6500521562516177
2.8256513026052104,-0.9528065697543414
2.845691382765531,-1.136748743537829
2.8657314629258517,-0.8510858045547475
2.885771543086172,-1.251238943235794
2.905811623246493,-0.9451348912970136
2.9258517034068134,-0.8442740331905522
2.9458917835671343,-0.4950152821625383
2.9659318637274548,-0.6495605039273985
2.9859719438877756,-0.16911646382401574
3.006012024048096,0.17771459748343912
3.0260521042084165,0.3636352781887316
3.0460921843687374,0.3774732582255183
3.066132264529058,0.5293290304546151
3.0861723446893787,0.8961500998622437
3.106212424849699,1.1949144478931517
3.12625250501002,1.0566625486734391
3.1462925851703405,0.612819397131279
3.1663326653306614,0.6765682718313699
3.186372745490982,0.7528142016659958
3.2064128256513023,0.345883979554252
3.226452905811623,0.3781366638652907
3.2464929859719436,-0.15399455008285085
3.2665330661322645,-0.2691899995651938
3.286573146292585,-0.7513008948332326
3.306613226452906,-1.0506807284242687
3.3266533066132262,-0.6644312635646511
3.346693386773547,-0.6216417099499402
3.3667334669338675,-1.0221955548992392
3.3867735470941884,-1.1084253556708201
3.406813627254509,-0.916586527032597
3.4268537074148293,-0.8202559925809902
3.44689378757515,-0.5545620049133627
3.4669338677354706,-0.6509818882275409
3.4869739478957915,0.028520872025717514
3.507014028056112,0.3235519357839759
3.527054108216433,0.41301455997491454
3.5470941883767533,0.3562756739697701
3.567134268537074,0.7002269396393438
3.5871743486973946,0.9456398361311268
3.6072144288577155,1.0674754640846065
3.627254509018036,1.2649158463493277
3.6472945891783564,1.0774306536344236
3.6673346693386772,0.5490689111612125
3.6873747494989977,0.9224981027759414
3.7074148296593186,0.3635634192699919
3.727454909819639,0.09075060836092808
3.74749498997996,0.3437135173209363
3.7675350701402803,-0.3011089204225464
3.787575150300601,-0.29694461844193143
3.8076152304609217,-0.6684726338082272
3.8276553106212425,-0.7300813236831522
3.847695390781563,-0.8418509384122058
3.8677354709418834,-0.8979969144569854
3.8877755511022043,-1.0248373155346828
3.9078156312625247,-0.9168743332347506
3.9278557114228456,-1.0292874977999233
3.947895791583166,-0.47961428556094476
3.967935871743487,-0.25690215718781373
3.9879759519038074,0.0018882980796202375
4.008016032064128,-0.03485591647241021
4.028056112224449,0.18350597974179342
4.04809619238477,0.5426878320239965
4.06813627254509,0.7837180664810467
4.0881763527054105,0.9043843673785968
4.108216432865731,0.8127321514859877
4.128256513026052,0.9866276535374476
4.148296593186372,0.9573167277227296
4.168336673346693,0.6553806855010909
4.188376753507014,0.5308162373771407
4.208416833667335,0.5685594281674455
4.228456913827655,0.1320139797516923
4.248496993987976,-0.04681707311998387
4.268537074148297,-0.27011284950924996
4.288577154308617,-0.7424751418474973
4.3086172344689375,-0.6584185534715444
4.328657314629258,-0.7981319118458416
4.348697394789579,-0.8253417539103489
4.368737474949899,-0.8929653233678587
4.38877755511022,-1.263336109258828
4.408817635270541,-0.9217593929403698
4.428857715430862,-0.7819905115378608
4.448897795591182,-0.7176878404080895
4.468937875751503,-0.25079430275993086
4.488977955911824,0.005708694484981458
4.509018036072144,0.15370669704955695
4.529058116232465,0.37980986529121097
4.5490981963927855,0.4441169478857768
4.569138276553106,0.8173141433404508
4.589178356713426,0.8197007539994782
4.609218436873747,0.8148557232909277
4.629258517034068,1.183423905747181
4.649298597194389,0.8124361998192567
4.669338677354709,0.851729302531468
4.68937875751503,0.9015650076394003
4.709418837675351,0.7205221681955944
4.729458917835671,0.2581709361909856
4.749498997995992,0.0008100830829426767
4.7695390781563125,-0.48647663262625307
4.789579158316633,-0.6181866626133538
4.809619238476953,-0.6515262369906998
4.829659318637274,-0.8491516339041082
4.849699398797595,-0.6787795512197472
4.869739478957916,-0.7071653725966214
4.889779559118236,-1.4417632843705532
4.909819639278557,-1.0555404715748287
4.929859719438878,-0.9055386938846723
4.949899799599198,-0.5619892333285355
4.969939879759519,-0.3354292810318155
4.98997995991984,-0.03711155609857858
5.01002004008016,0.14377746112785292
5.03006012024048,0.29217098654243834
5.050100200400801,0.6544283158812643
5.070140280561122,0.8513420103960719
5.090180360721443,0.8818213686934493
5.110220440881763,1.0165201881134605
5.130260521042084,1.0137053429640228
5.150300601202405,0.8783086785434534
5.170340681362725,0.7611642783391948
5.190380761523046,1.0282611064794884
5.210420841683367,0.7036682441248079
5.2304609218436875,0.2557890720525181
5.2505010020040075,-0.25126503228222996
5.270541082164328,-0.2370064363343908
5.290581162324649,-0.5279663852821944
5.31062124248497,-0.5969301063186799
5.33066132264529,-0.7996983739614899
5.350701402805611,-0.8009359325382001
5.370741482965932,-1.2524273173258536
5.390781563126252,-0.929634018076412
5.410821643286573,-1.2248435303500123
5.430861723446894,-0.8207103700143173
5.4509018036072145,-0.3759688059213681
5.4709418837675345,-0.37318558950528224
5.490981963927855,-0.1899562658021864
5.511022044088176,0.23677779092045498
5.531062124248497,0.36220375404515315
5.551102204408817,0.6355926334931105
5.571142284569138,0.7807435336340715
5.591182364729459,1.1720453462908855
5.611222444889779,1.257784975043381
5.6312625250501,0.8542638711878894
5.651302605210421,0.983801649660225
5.671342685370742,0.7448712729472929
5.691382765531062,0.5549543943833861
5.7114228456913825,0.5814384887201746
5.731462925851703,0.01735384126338463
5.751503006012024,-0.010441061420261213
5.771543086172344,-0.04802650672668676
5.791583166332665,-0.5095101941340089
5.811623246492986,-0.519473814285562
5.831663326653306,-0.7942025221757802
5.851703406813627,-1.2032394294780648
5.871743486973948,-0.9296209085705934
5.891783567134269,-1.129546202733923
5.911823647294589,-0.7033473499397914
5.9318637274549095,-0.551083141158886
5.95190380761523,-0.5934469313721358
5.971943887775551,-0.43002578774527256
5.991983967935871,-0.0006536540625935588
6.012024048096192,0.3835385311198968
6.032064128256513,0.30159709785032335
6.052104208416833,0.5301385806109081
6.072144288577154,0.6539393449251245
6.092184368737475,0.9343259228245654
6.112224448897796,0.895537294534507
6.132264529058116,0.7555965074418365
6.152304609218437,0.8637173292655592
6.1723446893787575,0.8165149246688642
6.192384769539078,0.6389095957929104
6.212424849699398,0.14520519949907512
6.232464929859719,0.012802549285170245
6.25250501002004,0.09162551938323403
6.27254509018036,-0.29574707332570577
6.292585170340681,-0.9685041532045414
6.312625250501002,-0.6666209488051952
6.332665330661323,-1.156389695681174
6.352705410821643,-0.9039913426798445
6.372745490981964,-0.8632347825470061
6.3927855711422845,-0.979571669825251
6.4128256513026045,-0.8441800779785832
6.432865731462925,-0.5789660020166426
6.452905811623246,-0.8199569092268018
6.472945891783567,-0.15534466618469464
6.492985971943887,-0.04685935882622294
6.513026052104208,0.08211999207192852
6.533066132264529,0.48677870425115966
6.55310621242485,0.6761555953844963
6.57314629258517,0.6003421298419249
6.593186372745491,0.7658755245033916
6.613226452905812,0.8973149043405428
6.633266533066132,0.9611022960363467
6.6533066132264524,0.9299009490440076
6.673346693386773,0.7792873907092219
6.693386773547094,0.5886698663160456
6.713426853707414,0.5776413152030528
6.733466933867735,0.25944012029103697
6.753507014028056,-0.008762526114307716
6.773547094188377,-0.16150448084686317
6.793587174348697,-0.5444283809184673
6.813627254509018,-0.7576897162815157
6.833667334669339,-0.7165302298174847
6.853707414829659,-0.6779691562975755
6.8737474949899795,-1.032441259873493
6.8937875751503,-1.249531109739269
6.913827655310621,-0.4574832724183707
6.933867735470941,-0.8582112504395759
6.953907815631262,-0.6993436423931448
6.973947895791583,-0.36452808326371394
6.993987975951904,-0.0242851227798051
7.014028056112224,0.24637118288980514
7.034068136272545,0.46435229153835295
7.054108216432866,0.7945125148077752
7.074148296593186,0.9293545929875223
7.0941883767535066,0.9466936392848659
7.114228456913827,1.0642336307471028
7.134268537074148,0.8535971515368507
7.154308617234468,1.0001676823081018
7.174348697394789,0.5683839238638513
7.19438877755511,0.5361539371222259
7.214428857715431,0.48207310930489783
7.234468937875751,0.04706506334522159
7.254509018036072,-0.008198615767503359
7.274549098196393,-0.03746951817051736
7.294589178356713,-0.4770238049817562
7.314629258517034,-0.6019459042276055
7.3346693386773545,-0.5980444215206635
7.354709418837675,-1.0324864003375156
7.374749498997995,-0.9070826724920255
7.394789579158316,-0.880069226331413
7.414829659318637,-0.7627825617686723
7.434869739478958,-0.5556688663654579
7.454909819639278,-0.7774922058948397
7.474949899799599,0.06569672779168434
7.49498997995992,-0.055128977648328886
7.51503006012024,0.30658080164603196
7.535070140280561,0.32201688044194826
7.5551102204408815,0.6784448262702254
7.575150300601202,0.42376229981339286
7.595190380761522,0.9807946821197032
7.615230460921843,1.1710635417439235
7.635270541082164,0.8533330116629618
7.655310621242485,0.9501364912401827
7.675350701402805,1.1935630705652074
7.695390781563126,0.6944350285637745
7.715430861723447,0.46516641823929017
7.735470941883767,0.21413305038300467
7.755511022044088,0.03156199165228335
7.775551102204409,-0.08732673353316225
7.7955911823647295,-0.32839959572575705
7.8156312625250495,-0.7239732116007729
7.83567134268537,-1.1069948042269684
7.855711422845691,-1.0350541121923562
7.875751503006012,-1.0141890243286231
7.895791583166332,-0.9589770290988621
7.915831663326653,-1.1366495814069262
7.935871743486974,-0.7016356338484597
7.955911823647294,-0.4361424029409049
7.975951903807615,-0.1512825987326852
7.995991983967936,-0.10710435478923022
8.016032064128256,0.32012356780953855
8.036072144288577,0.4616629933203897
8.056112224448897,0.4671886007724002
8.076152304609218,0.6383802023414061
8.09619238476954,0.9699387742395923
8.11623246492986,1.015194373007063
8.13627254509018,1.1638577238445489
8.1563126252505,0.9113711019561492
8.176352705410821,0.408487909420389
8.196392785571142,0.5061281576053029
8.216432865731463,0.48979281057918217
8.236472945891784,0.09299845998048757
8.256513026052104,-0.019523793908585524
